Fuel Type Code,Station Name,Street Address,City,State,ZIP,Stations,Groups With Access Code,EV Network,Latitude,Longitude,Date Last Confirmed,ID,EV Connector Types,Access Code
ELEC,Bristol Harbour Resort,5410 Seneca Point Rd,Canandaigua,NY,14424,1,Public,,42.7536951,-77.3335284,4/3/18,62508,J1772,public
ELEC,Mercedes-Benz of Huntington,1103 E Jericho Turnpike,Huntington,NY,11743,1,Public - Call ahead,,40.834548,-73.36711,6/5/18,62582,J1772,public
ELEC,STONY BROOK UNV,Stadium Rd,Stony Brook,NY,11790,1,Public,ChargePoint Network,40.9187542,-73.1236577,3/8/19,62804,J1772,public
ELEC,STONY BROOK UNV,Engineering Dr,Setauket- East Setauket,NY,11733,1,Public,ChargePoint Network,40.9123548,-73.1259677,3/8/19,62805,J1772,public
ELEC,COUNTRY CLUB,2009-2015 Northwood Dr,Buffalo,NY,14221,1,Public,ChargePoint Network,42.9795043,-78.7183605,3/8/19,62859,J1772,public
ELEC,STONY BROOK UNV,Lake Dr Stony Brook University,Stony Brook,NY,11790,1,Public,ChargePoint Network,40.9108162,-73.1215209,3/8/19,62862,J1772,public
ELEC,BMW WESTCHER,525 Tarrytown Rd,White Plains,NY,10607,1,Public,ChargePoint Network,41.0433142,-73.8022554,3/8/19,62863,J1772,public
ELEC,RXR REALTY,340 RXR Plaza,Uniondale,NY,11556,1,Public,ChargePoint Network,40.7202493,-73.5834702,3/8/19,62899,J1772,public
ELEC,HAWKINS P2 ST 1,200 Cornelia St,Plattsburgh,NY,12901,1,Public,ChargePoint Network,44.6978077,-73.4677888,3/8/19,62966,J1772,public
ELEC,Village of Spencerport - Town Hall,27 West Ave,Spencerport,NY,14559,1,Public,,43.191568,-77.801928,4/3/18,63140,J1772,public
ELEC,JATC LU 363,67 Commerce Dr S,Harriman,NY,10926,1,Public,ChargePoint Network,41.3092555,-74.1330773,3/8/19,63202,J1772,public
ELEC,HOLTSVILLE,12-40 Corporate Dr,Holtsville,NY,11742,1,Public,ChargePoint Network,40.8104,-73.038392,3/8/19,63235,J1772,public
ELEC,Montauk Manor,236 Edgemere Street,Montauk,NY,11954,1,Public - Card key at all times,SemaCharge Network,41.0483786,-71.9493869,3/8/19,63254,J1772,public
ELEC,MORRISVILLE,Chenango Rd,Morrisville,NY,13408,1,Public,ChargePoint Network,42.8967792,-75.6415675,3/8/19,63321,J1772,public
ELEC,RXR REALTY,5868 S Service Rd,Melville,NY,11747,1,Public,ChargePoint Network,40.7822171,-73.4399253,3/8/19,63332,J1772,public
ELEC,Niagara Falls International Airport,2035 Niagara Falls Blvd,Niagara Falls,NY,14304,1,Public,,43.101378,-78.941072,6/5/18,63478,J1772,public
ELEC,Buffalo Niagara International Airport,4200 Genesee St,Buffalo,NY,14225,1,Public,,42.929827,-78.740773,6/5/18,63479,J1772,public
ELEC,NATIONAL GRID,135 Western Ave,Albany,NY,12203,1,Public,ChargePoint Network,42.6591666,-73.7726716,3/8/19,63557,J1772,public
ELEC,Leo Kaytes Ford,145 Route 94 S,Warwick,NY,10990,1,Public - Call ahead,,41.237296,-74.379503,12/11/18,63618,J1772,public
ELEC,Towne Ford Lincoln,3535 Southwestern Blvd,Orchard Park,NY,14075,1,Public - Call ahead,,42.786617,-78.761212,12/11/18,63643,J1772,public
ELEC,VANDERBILTFG,125 Froehlich Farm Blvd,Woodbury,NY,11797,1,Public,ChargePoint Network,40.8022098,-73.4777336,3/8/19,63672,J1772,public
ELEC,Finger Lakes Waterfall Resort Motel & Cabins,3835 State Route 414,Burdett,NY,14818,1,Public - Call ahead,,42.417911,-76.867321,12/11/18,63982,J1772,public
ELEC,Rochester Institute of Technology - Lot T,1 Lomb Memorial Dr,Rochester,NY,14623,1,Public,,43.08779,-77.674413,6/5/18,63988,J1772,public
ELEC,Price Chopper,55 Railroad Pl,Saratoga Springs,NY,12866,1,Public,,43.082251,-73.788133,6/5/18,63997,J1772,public
ELEC,Goldstein Buick GMC,1673 Central Ave,Albany,NY,12205,1,Public - Call ahead,,42.723,-73.837589,6/5/18,63999,J1772,public
ELEC,Albany International Airport,737 Albany Shaker Rd,Albany,NY,12205,1,Public,EV Connect,42.739746,-73.808186,5/3/18,64131,J1772,public
ELEC,Dana Ford Lincoln,266 W Service Rd,Staten Island,NY,10314,1,Public - Call ahead,,40.564507,-74.196034,12/11/18,64140,J1772,public
ELEC,Ramp Ford,4869 Nesconset Hwy,Port Jefferson Station,NY,11776,1,Public - Call ahead,,40.91966,-73.051332,6/5/18,64141,J1772,public
ELEC,COMPASS VW,200 Dolson Ave,Middletown,NY,10940,1,Public,ChargePoint Network,41.4271057,-74.4278898,3/8/19,64159,J1772,public
ELEC,VWOFHUNTINGTON,800-878 New York 25,Huntington Station,NY,11746,1,Public,ChargePoint Network,40.8343941,-73.3805699,3/8/19,64191,J1772,public
ELEC,DONALDSONVW,5700 Sunrise Hwy,Sayville,NY,11782,1,Public,ChargePoint Network,40.767366,-73.0693693,3/8/19,64199,J1772,public
ELEC,COMPETITION BMW,599 Jericho Turnpike,Smithtown,NY,11787,1,Public,ChargePoint Network,40.8605108,-73.1582711,3/8/19,64280,J1772,public
ELEC,NLH1,99 E State Street,Gloversville,NY,12078,1,Public,ChargePoint Network,43.0717732,-74.3306078,3/8/19,64295,J1772,public
ELEC,STONY BROOK UNV,Gymnasium Rd,Stony Brook,NY,11790,1,Public,ChargePoint Network,40.9170847,-73.1270789,3/8/19,64296,J1772,public
ELEC,MOHEGAN LAKE.VW,1744 E Main St,Mohegan Lake,NY,10547,1,Public,ChargePoint Network,41.324305,-73.852224,3/8/19,64439,J1772,public
ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Laurel,NY,11948,1,Public,,40.968038,-72.562787,4/3/18,64705,J1772,public
ELEC,Cliff's Elbow Room,1549 Main Rd,Jamesport,NY,11947,1,Public,,40.948819,-72.582795,4/3/18,64706,J1772,public
ELEC,HUDSON VALLEY,1148 Old Rte 9,Wappingers Falls,NY,12590,1,Public,ChargePoint Network,41.566517,-73.906339,3/8/19,64742,J1772,public
ELEC,RIVERHEAD BAY,1521 Old Country Rd,Riverhead,NY,11901,1,Public,ChargePoint Network,40.9256953,-72.6924709,3/8/19,65014,J1772,public
ELEC,KINGSTON VW,1249 Ulster Ave,Kingston,NY,12401,1,Public,ChargePoint Network,41.9668889,-73.9897814,3/8/19,65112,J1772,public
ELEC,STONY BROOK UNV,Lake Dr,Stony Brook,NY,11790,1,Public,ChargePoint Network,40.9116196,-73.1209218,3/8/19,65245,J1772,public
ELEC,Town of Cortlandt,1 Heady St,Cortlandt,NY,10567,1,Public,EV Connect,41.310139,-73.905002,5/3/18,65270,J1772,public
ELEC,Tarrytown Metro - North Train Station,4173 Green St,Tarrytown,NY,10591,1,Public,EV Connect,41.07626119,-73.86568629,2/6/19,65271,J1772,public
